log,label,threat_type
Jan 1 04:49:40 server2 postfix/smtpd[1245]: connect from mail.example.com[192.168.165.172],0,normal
Jan 29 15:06:58 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 22 10:31:14 server1 systemd[1]: Started User Manager for UID 1494,0,normal
Jan 2 20:26:46 server4 postfix/smtpd[7584]: connect from mail.example.com[192.168.35.208],0,normal
"Jan 27 14:20:42 server1 apache2[5598]: 192.168.129.182 - - [27/Jan/2024:15:43:52 +0000] ""GET /contact.html HTTP/1.1"" 200 3726",0,normal
Jan 6 21:11:48 server4 NetworkManager[5355]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 25 22:44:35 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 19 11:50:07 server4 apache2[8590]: 192.168.13.184 - - [02/Jan/2024:09:05:32 +0000] ""GET /index.html HTTP/1.1"" 200 1877",0,normal
Jan 9 05:22:36 server2 NetworkManager[9777]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 4 00:12:43 server2 apache2[8160]: 192.168.94.49 - - [06/Jan/2024:20:14:57 +0000] ""GET /about.html HTTP/1.1"" 200 4882",0,normal
Jan 7 12:01:30 server3 systemd[1]: Started User Manager for UID 1764,0,normal
Jan 11 08:27:47 server1 sshd[6506]: Accepted publickey for user1 from 192.168.28.119 port 22 ssh2,0,normal
Jan 30 20:12:37 server3 postfix/smtpd[8346]: connect from mail.example.com[192.168.134.206],0,normal
Jan 28 07:01:16 server2 sshd[7634]: Accepted publickey for user1 from 192.168.210.40 port 22 ssh2,0,normal
Jan 11 09:45:54 server3 postfix/smtpd[4232]: connect from web.example.com[192.168.151.178],0,normal
Jan 4 18:45:12 server1 systemd[1]: Started User Manager for UID 1314,0,normal
"Jan 7 18:32:14 server3 apache2[6202]: 192.168.113.190 - - [27/Jan/2024:17:10:03 +0000] ""GET /contact.html HTTP/1.1"" 200 4700",0,normal
Jan 28 18:57:10 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 6 10:24:08 server1 NetworkManager[9074]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 14 05:40:08 server1 systemd[1]: Started User Manager for UID 1834,0,normal
Jan 4 20:41:38 server2 NetworkManager[9379]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 22 17:49:15 server3 apache2[8952]: 192.168.58.161 - - [08/Jan/2024:06:31:29 +0000] ""GET /about.html HTTP/1.1"" 200 426",0,normal
"Jan 12 16:28:33 server3 kernel: [13737] USB disconnect, address 2",0,normal
Jan 30 03:06:50 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 11 18:31:58 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 8 10:54:14 server2 NetworkManager[6210]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 26 20:21:22 server1 sshd[5284]: Accepted publickey for admin from 192.168.65.238 port 22 ssh2,0,normal
Jan 27 16:39:46 server3 postfix/smtpd[1044]: connect from mail.example.com[192.168.189.236],0,normal
"Jan 16 08:31:18 server2 apache2[8397]: 192.168.28.52 - - [10/Jan/2024:12:39:29 +0000] ""GET /index.html HTTP/1.1"" 200 4066",0,normal
"Jan 21 02:43:38 server2 kernel: [97543] USB disconnect, address 4",0,normal
Jan 30 15:54:13 server4 sshd[8200]: Accepted publickey for admin from 192.168.133.107 port 22 ssh2,0,normal
"Jan 2 08:48:08 server3 apache2[5904]: 192.168.56.142 - - [30/Jan/2024:00:16:16 +0000] ""GET /about.html HTTP/1.1"" 200 391",0,normal
Jan 14 23:04:44 server3 postfix/smtpd[7072]: connect from web.example.com[192.168.50.124],0,normal
"Jan 6 15:50:51 server4 kernel: [28703] USB disconnect, address 9",0,normal
Jan 22 06:16:28 server2 cron[5189]: (service) CMD (/usr/bin/cleanup.sh),0,normal
Jan 9 14:12:15 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 17 02:34:21 server3 systemd[1]: Started User Manager for UID 1134,0,normal
"Jan 11 08:02:19 server4 kernel: [97961] USB disconnect, address 1",0,normal
Jan 24 11:41:13 server2 sshd[5994]: Accepted publickey for user1 from 192.168.6.188 port 22 ssh2,0,normal
Jan 27 09:22:24 server4 systemd[1]: Started User Manager for UID 1446,0,normal
"Jan 6 13:38:29 server1 kernel: [42291] USB disconnect, address 3",0,normal
Jan 17 09:02:07 server1 NetworkManager[2853]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 19 03:43:50 server2 NetworkManager[8771]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 12 00:32:45 server1 kernel: [56410] USB disconnect, address 6",0,normal
Jan 18 10:41:21 server3 postfix/smtpd[1894]: connect from web.example.com[192.168.17.19],0,normal
Jan 16 20:49:16 server1 sshd[5763]: Accepted publickey for www-data from 192.168.122.13 port 22 ssh2,0,normal
"Jan 22 19:15:22 server1 apache2[6925]: 192.168.114.67 - - [08/Jan/2024:10:56:48 +0000] ""GET /api/status HTTP/1.1"" 200 2956",0,normal
Jan 12 14:49:59 server2 systemd[1]: Started User Manager for UID 1151,0,normal
Jan 12 16:59:09 server4 systemd[1]: Started User Manager for UID 1889,0,normal
Jan 19 22:02:45 server3 postfix/smtpd[8423]: connect from web.example.com[192.168.11.62],0,normal
Jan 24 14:10:14 server3 sshd[8753]: Accepted publickey for www-data from 192.168.220.244 port 22 ssh2,0,normal
Jan 7 06:34:14 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 13 02:21:57 server4 sshd[5022]: Accepted publickey for admin from 192.168.170.235 port 22 ssh2,0,normal
"Jan 23 05:28:32 server3 kernel: [78871] USB disconnect, address 6",0,normal
"Jan 2 12:53:43 server4 apache2[3726]: 192.168.52.132 - - [29/Jan/2024:17:26:45 +0000] ""GET /about.html HTTP/1.1"" 200 3802",0,normal
"Jan 21 07:33:22 server4 kernel: [64533] USB disconnect, address 1",0,normal
"Jan 19 08:05:43 server2 apache2[8647]: 192.168.237.1 - - [26/Jan/2024:02:55:30 +0000] ""GET /about.html HTTP/1.1"" 200 3780",0,normal
"Jan 27 05:02:16 server3 kernel: [92324] USB disconnect, address 9",0,normal
"Jan 28 09:33:19 server3 kernel: [73592] USB disconnect, address 2",0,normal
Jan 12 21:29:00 server4 cron[9771]: (user1) CMD (/usr/bin/cleanup.sh),0,normal
"Jan 12 05:15:46 server2 apache2[8133]: 192.168.90.200 - - [26/Jan/2024:04:51:47 +0000] ""GET /about.html HTTP/1.1"" 200 2858",0,normal
Jan 12 18:01:30 server4 sshd[4963]: Accepted publickey for user1 from 192.168.221.8 port 22 ssh2,0,normal
"Jan 21 12:20:57 server4 kernel: [21302] USB disconnect, address 3",0,normal
"Jan 30 16:08:54 server1 kernel: [16215] USB disconnect, address 1",0,normal
Jan 1 22:09:44 server3 NetworkManager[7627]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 6 03:34:38 server4 kernel: [33395] USB disconnect, address 1",0,normal
Jan 14 09:02:53 server1 cron[4254]: (service) CMD (/usr/bin/backup.sh),0,normal
Jan 2 13:44:12 server4 cron[1374]: (service) CMD (/usr/bin/cleanup.sh),0,normal
Jan 15 18:43:14 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 27 15:37:28 server4 cron[5958]: (user1) CMD (/usr/bin/backup.sh),0,normal
Jan 16 06:00:56 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 23 08:45:54 server1 NetworkManager[5961]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 28 07:29:23 server1 systemd[1]: Started User Manager for UID 1000,0,normal
Jan 2 05:33:10 server4 NetworkManager[1595]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 12 00:17:55 server3 sshd[9642]: Accepted publickey for user1 from 192.168.117.31 port 22 ssh2,0,normal
Jan 8 22:34:34 server1 cron[7564]: (service) CMD (/usr/bin/cleanup.sh),0,normal
Jan 20 08:59:02 server1 postfix/smtpd[3942]: connect from mail.example.com[192.168.17.4],0,normal
Jan 10 07:37:48 server3 sshd[6740]: Accepted publickey for service from 192.168.155.163 port 22 ssh2,0,normal
"Jan 11 02:33:37 server4 kernel: [26503] USB disconnect, address 5",0,normal
"Jan 6 09:29:19 server4 apache2[1908]: 192.168.71.201 - - [03/Jan/2024:00:58:47 +0000] ""GET /api/status HTTP/1.1"" 200 4035",0,normal
Jan 1 18:12:23 server2 cron[9856]: (www-data) CMD (/usr/bin/backup.sh),0,normal
Jan 3 07:10:31 server3 systemd[1]: Started User Manager for UID 1583,0,normal
"Jan 17 09:07:26 server3 kernel: [96578] USB disconnect, address 8",0,normal
"Jan 11 04:02:43 server4 kernel: [34820] USB disconnect, address 8",0,normal
"Jan 21 10:12:17 server4 kernel: [77987] USB disconnect, address 1",0,normal
Jan 3 04:40:56 server2 sshd[9301]: Accepted publickey for service from 192.168.143.123 port 22 ssh2,0,normal
Jan 30 20:52:32 server2 cron[9317]: (admin) CMD (/usr/bin/update.sh),0,normal
Jan 2 06:31:56 server3 systemd[1]: Started User Manager for UID 1630,0,normal
"Jan 25 17:48:33 server4 apache2[2332]: 192.168.5.27 - - [12/Jan/2024:01:09:18 +0000] ""GET /api/status HTTP/1.1"" 200 4530",0,normal
Jan 29 09:47:40 server1 cron[5838]: (admin) CMD (/usr/bin/backup.sh),0,normal
Jan 2 08:15:44 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 26 18:55:09 server4 apache2[1197]: 192.168.94.45 - - [29/Jan/2024:08:03:36 +0000] ""GET /contact.html HTTP/1.1"" 200 735",0,normal
Jan 25 04:41:15 server1 sshd[7103]: Accepted publickey for service from 192.168.157.31 port 22 ssh2,0,normal
Jan 8 22:26:23 server4 NetworkManager[2113]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 18 09:23:31 server4 cron[1217]: (admin) CMD (/usr/bin/cleanup.sh),0,normal
Jan 30 08:55:35 server1 NetworkManager[4692]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 3 05:00:06 server4 apache2[5575]: 192.168.44.158 - - [28/Jan/2024:10:44:30 +0000] ""GET /contact.html HTTP/1.1"" 200 4545",0,normal
"Jan 6 10:50:27 server2 apache2[3399]: 192.168.9.25 - - [23/Jan/2024:03:24:53 +0000] ""GET /index.html HTTP/1.1"" 200 4861",0,normal
Jan 19 23:04:43 server3 sshd[9988]: Accepted publickey for admin from 192.168.199.146 port 22 ssh2,0,normal
Jan 5 05:59:33 server3 sshd[3652]: Accepted publickey for admin from 192.168.250.163 port 22 ssh2,0,normal
Jan 30 19:46:37 server1 NetworkManager[1532]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 11 22:36:23 server4 systemd[1]: Started User Manager for UID 1871,0,normal
Jan 13 20:46:22 server4 NetworkManager[6146]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 11 04:15:38 server4 NetworkManager[8745]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 18 18:00:12 server2 apache2[6713]: 192.168.49.224 - - [09/Jan/2024:15:00:49 +0000] ""GET /about.html HTTP/1.1"" 200 893",0,normal
Jan 11 05:17:10 server4 sshd[8207]: Accepted publickey for service from 192.168.4.238 port 22 ssh2,0,normal
Jan 7 21:46:02 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 11 15:12:04 server2 systemd[1]: Started User Manager for UID 1403,0,normal
Jan 27 23:28:17 server1 cron[7561]: (service) CMD (/usr/bin/backup.sh),0,normal
Jan 4 03:15:07 server4 postfix/smtpd[2529]: connect from web.example.com[192.168.96.217],0,normal
Jan 27 06:19:15 server2 sshd[2294]: Accepted publickey for user1 from 192.168.190.144 port 22 ssh2,0,normal
Jan 29 10:37:07 server1 NetworkManager[1940]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 26 19:36:44 server1 cron[9129]: (service) CMD (/usr/bin/backup.sh),0,normal
Jan 11 21:06:47 server3 cron[6204]: (admin) CMD (/usr/bin/backup.sh),0,normal
Jan 20 20:40:20 server1 systemd[1]: Started User Manager for UID 1566,0,normal
Jan 15 11:55:11 server4 NetworkManager[8825]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 28 14:45:45 server4 NetworkManager[3682]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 29 19:13:06 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 9 21:45:14 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 13 13:52:06 server3 NetworkManager[5514]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 14 11:02:31 server2 postfix/smtpd[4038]: connect from mail.example.com[192.168.220.130],0,normal
Jan 20 09:20:11 server1 sshd[5631]: Accepted publickey for www-data from 192.168.199.215 port 22 ssh2,0,normal
Jan 9 12:19:40 server4 postfix/smtpd[1555]: connect from web.example.com[192.168.220.122],0,normal
Jan 2 11:21:07 server2 sshd[5843]: Accepted publickey for www-data from 192.168.2.161 port 22 ssh2,0,normal
Jan 12 06:09:54 server1 sshd[2953]: Accepted publickey for www-data from 192.168.33.27 port 22 ssh2,0,normal
Jan 21 10:40:05 server2 cron[3531]: (user1) CMD (/usr/bin/update.sh),0,normal
"Jan 4 13:16:24 server2 apache2[7829]: 192.168.2.139 - - [10/Jan/2024:01:51:37 +0000] ""GET /contact.html HTTP/1.1"" 200 1689",0,normal
Jan 27 14:42:34 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 26 18:10:42 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 5 04:44:57 server4 cron[1090]: (www-data) CMD (/usr/bin/backup.sh),0,normal
Jan 1 02:13:05 server2 NetworkManager[1746]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 9 15:08:33 server2 cron[6957]: (service) CMD (/usr/bin/backup.sh),0,normal
"Jan 10 17:38:12 server3 kernel: [19642] USB disconnect, address 5",0,normal
Jan 16 04:17:01 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 13 17:55:23 server3 kernel: [80480] USB disconnect, address 2",0,normal
Jan 13 14:43:36 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 28 21:43:28 server1 kernel: [67835] USB disconnect, address 5",0,normal
"Jan 10 12:03:51 server1 apache2[4145]: 192.168.106.211 - - [11/Jan/2024:02:00:56 +0000] ""GET /index.html HTTP/1.1"" 200 2582",0,normal
"Jan 24 17:40:13 server2 apache2[7550]: 192.168.108.73 - - [17/Jan/2024:23:35:48 +0000] ""GET /about.html HTTP/1.1"" 200 2525",0,normal
Jan 5 11:48:32 server4 NetworkManager[4481]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 9 09:47:27 server4 systemd[1]: Started User Manager for UID 1107,0,normal
Jan 29 14:56:20 server2 cron[4699]: (www-data) CMD (/usr/bin/update.sh),0,normal
Jan 7 14:01:20 server2 sshd[1393]: Accepted publickey for admin from 192.168.100.97 port 22 ssh2,0,normal
Jan 14 14:19:00 server4 sshd[3909]: Accepted publickey for user1 from 192.168.253.5 port 22 ssh2,0,normal
"Jan 27 04:23:14 server2 kernel: [68021] USB disconnect, address 3",0,normal
Jan 19 17:17:54 server4 NetworkManager[3254]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 17 22:29:19 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 5 09:55:47 server3 NetworkManager[9412]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 13 13:35:53 server3 systemd[1]: Started User Manager for UID 1734,0,normal
Jan 29 09:13:54 server3 postfix/smtpd[7037]: connect from web.example.com[192.168.181.226],0,normal
"Jan 13 21:08:31 server1 apache2[6449]: 192.168.246.113 - - [18/Jan/2024:07:33:51 +0000] ""GET /about.html HTTP/1.1"" 200 3539",0,normal
"Jan 25 06:35:58 server4 apache2[6896]: 192.168.79.14 - - [25/Jan/2024:09:40:46 +0000] ""GET /contact.html HTTP/1.1"" 200 2630",0,normal
"Jan 18 19:57:27 server3 kernel: [17535] USB disconnect, address 5",0,normal
Jan 11 06:55:43 server4 postfix/smtpd[3644]: connect from web.example.com[192.168.163.97],0,normal
Jan 18 21:01:39 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 16 06:32:42 server1 apache2[3492]: 192.168.10.129 - - [14/Jan/2024:11:46:42 +0000] ""GET /contact.html HTTP/1.1"" 200 1916",0,normal
"Jan 15 07:39:37 server3 kernel: [54731] USB disconnect, address 4",0,normal
Jan 18 05:20:27 server4 NetworkManager[4131]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 30 20:10:41 server1 systemd[1]: Started User Manager for UID 1622,0,normal
Jan 5 10:08:51 server1 systemd[1]: Started User Manager for UID 1848,0,normal
Jan 30 06:26:02 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 11 00:59:54 server3 NetworkManager[4428]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 29 21:59:02 server3 sshd[3488]: Accepted publickey for service from 192.168.204.194 port 22 ssh2,0,normal
"Jan 19 21:14:38 server3 apache2[6667]: 192.168.95.191 - - [27/Jan/2024:05:28:51 +0000] ""GET /index.html HTTP/1.1"" 200 4287",0,normal
Jan 21 01:49:37 server3 cron[9173]: (user1) CMD (/usr/bin/update.sh),0,normal
"Jan 16 17:48:00 server3 kernel: [62911] USB disconnect, address 8",0,normal
Jan 5 05:32:25 server2 cron[2970]: (user1) CMD (/usr/bin/update.sh),0,normal
Jan 22 20:10:17 server1 postfix/smtpd[1509]: connect from mail.example.com[192.168.162.244],0,normal
Jan 15 10:11:59 server2 systemd[1]: Started User Manager for UID 1162,0,normal
"Jan 14 01:11:23 server4 kernel: [26005] USB disconnect, address 9",0,normal
Jan 30 17:49:40 server1 cron[2875]: (service) CMD (/usr/bin/update.sh),0,normal
Jan 17 19:25:21 server1 sshd[7527]: Accepted publickey for user1 from 192.168.129.71 port 22 ssh2,0,normal
Jan 2 23:42:44 server3 NetworkManager[2153]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 14 02:44:29 server2 apache2[5183]: 192.168.186.19 - - [16/Jan/2024:13:48:30 +0000] ""GET /api/status HTTP/1.1"" 200 3230",0,normal
Jan 1 07:14:43 server4 cron[8131]: (user1) CMD (/usr/bin/cleanup.sh),0,normal
Jan 16 17:15:40 server2 systemd[1]: Started User Manager for UID 1043,0,normal
Jan 28 17:39:16 server1 sshd[8900]: Accepted publickey for www-data from 192.168.233.75 port 22 ssh2,0,normal
Jan 9 05:37:50 server1 cron[5593]: (admin) CMD (/usr/bin/backup.sh),0,normal
Jan 25 08:02:11 server4 NetworkManager[5556]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 15 00:30:37 server1 cron[4236]: (admin) CMD (/usr/bin/cleanup.sh),0,normal
Jan 13 05:41:08 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 29 11:11:52 server3 postfix/smtpd[4885]: connect from web.example.com[192.168.132.157],0,normal
Jan 3 02:10:20 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 21 18:55:32 server1 systemd[1]: Started User Manager for UID 1796,0,normal
Jan 17 20:18:30 server1 sshd[9155]: Accepted publickey for user1 from 192.168.76.134 port 22 ssh2,0,normal
Jan 15 17:02:07 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 22 20:09:14 server4 cron[5537]: (service) CMD (/usr/bin/backup.sh),0,normal
Jan 17 12:30:02 server1 cron[5161]: (user1) CMD (/usr/bin/cleanup.sh),0,normal
Jan 5 11:44:29 server2 postfix/smtpd[8181]: connect from mail.example.com[192.168.70.178],0,normal
Jan 11 05:48:27 server4 NetworkManager[5785]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 2 18:58:26 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 21 14:15:05 server2 systemd[1]: Started User Manager for UID 1956,0,normal
Jan 20 17:02:17 server3 cron[8936]: (www-data) CMD (/usr/bin/cleanup.sh),0,normal
Jan 26 08:58:28 server1 cron[9959]: (www-data) CMD (/usr/bin/cleanup.sh),0,normal
Jan 15 20:00:38 server3 postfix/smtpd[6553]: connect from web.example.com[192.168.82.228],0,normal
Jan 14 22:43:31 server2 postfix/smtpd[1264]: connect from web.example.com[192.168.201.133],0,normal
Jan 30 09:57:31 server3 cron[3605]: (www-data) CMD (/usr/bin/cleanup.sh),0,normal
Jan 17 06:58:32 server1 cron[8571]: (admin) CMD (/usr/bin/update.sh),0,normal
Jan 2 01:31:18 server4 systemd[1]: Started User Manager for UID 1382,0,normal
Jan 18 20:03:31 server2 NetworkManager[4517]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 22 10:33:34 server4 systemd[1]: Started User Manager for UID 1591,0,normal
